Marque_voiture,Modele,Kilometrage,Couleur,TypeBoite,Annee,Cylindre,Puissance,Carburant,Prix,Age
Peugeot,208,280,Jaune,Manuelle,2018,1.4,4,Diesel,32000,6
Volkswagen,Passat,192000,Bleu,Manuelle,2011,1.6,5,Diesel,41500,13
Citroen,C3,92000,Gris,Manuelle,2018,1.2,5,Essence,42000,6
BMW,X1,200000,Marron,Automatique,2014,1.8,9,Essence,70000,10
Audi,A3,6000,Bleu,Automatique,2023,1.2,6,Essence,155000,1
Ssangyong,Kyron,60000,Blanc,Manuelle,2017,1.5,7,Essence,39500,7
Peugeot,Bipper,223000,Gris,Manuelle,2016,1.4,4,Diesel,25000,8
Ford,Focus C-MAX,200800,Marron,Automatique,2015,1.6,7,Essence,38000,9
Renault,Kangoo,312000,Blanc,Manuelle,2001,1.9,7,Diesel,8500,23
Volkswagen,CC,150000,Beige,Automatique,2010,2.0,12,Essence,40000,14
Peugeot,405,215,Blanc,Automatique,1995,1.9,8,Essence,12000,29
Dacia,Logan MCV,231,Beige,Manuelle,2014,4.0,5,Essence,28000,10
Renault,Megane,324000,Noir,Manuelle,2006,1.2,6,Essence,18500,18
Seat,Ibiza,153,Gris,Manuelle,2016,1.2,4,Essence,33500,8
Mercedes-Benz,Classe A,220000,Noir,Automatique,2013,2.0,7,Diesel,59000,11
Chevrolet,Optra,219000,Gris,Manuelle,2005,1.6,6,Essence,15000,19
Mazda,MX3,208000,Noir,Manuelle,2018,1.5,6,Essence,45000,6
Volkswagen,Golf 8,428725,Noir,Manuelle,2006,1.9,6,Diesel,29500,18
Citroen,C1,111000,Beige,Manuelle,2011,1.0,4,Essence,23000,13
Suzuki,Jimny,50000,Gris,Manuelle,2021,1.6,6,Essence,120000,3
Seat,Ibiza,160000,Blanc,Manuelle,2019,1.0,4,Essence,40000,5
Peugeot,405,0,Noir,Manuelle,1992,4.0,5,Diesel,7500,32
Toyota,MR,400000,Blanc,Manuelle,1998,4.0,6,Diesel,4500,26
Volkswagen,Golf,0,Argent,Automatique,2019,2.0,6,Diesel,111111,5
Fiat,Punto,230000,Gris,Manuelle,2014,1.2,4,Essence,23000,10
Seat,Leon,80000,Noir,Automatique,2020,2.0,18,Essence,127000,4
Mahindra,Hover,67000,Noir,Manuelle,2019,1.2,5,Essence,123000,5
Opel,Kadett,200000,Bleu,Manuelle,1989,4.0,2,Essence,7797,35
Hyundai,I 10,190000,Orange,Manuelle,2016,1.2,5,Essence,26000,8
Volkswagen,Golf 8,15000,Gris,Manuelle,2019,1.0,5,Essence,84000,5
Citroen,DS5,244000,Gris,Automatique,2014,1.6,9,Essence,45000,10
Ssangyong,Korando,150000,Bleu,Manuelle,2017,1.6,7,Diesel,60000,7
Citroen,C4 Cactus,148000,Blanc,Manuelle,2016,1.2,5,Essence,38500,8
Citroen,Berlingo,350000,Blanc,Automatique,2013,1.9,7,Diesel,21500,11
Nissan,Micra,186000,Rouge,Manuelle,2014,1.2,4,Essence,24500,10
Peugeot,404,1111,Blanc,Manuelle,1968,1.4,9,Essence,1234,56
Alfa Romeo,4C,100,Blanc,Automatique,2019,2.0,17,Essence,170000,5
Ssangyong,Rodius,61000,Noir,Manuelle,2020,1.2,6,Essence,63000,4
Renault,Clio,121000,Noir,Manuelle,2013,1.5,5,Essence,38000,11
Renault,Clio,86400,Gris,Manuelle,2014,1.2,5,Essence,36000,10
Renault,Megane,200000,Bleu,Manuelle,2004,3.0,6,Diesel,14500,20
Peugeot,206,170000,Noir,Manuelle,1999,1.2,5,Essence,12800,25
Volkswagen,Golf,140000,Blanc,Manuelle,2014,1.2,5,Essence,60000,10
Mazda,CX-5,27000,Gris,Automatique,2018,2.2,9,Essence,155000,6
Toyota,Yaris,190,Gris,Manuelle,2019,1.3,5,Essence,41800,5
Seat,Leon ST,206000,Gris,Manuelle,2013,1.2,5,Essence,40000,11
Nissan,Juke,110000,Beige,Automatique,2014,1.2,5,Essence,52000,10
Peugeot,2008,220,Blanc,Manuelle,2008,4.0,6,Diesel,17500,16
BMW,Serie 5,138000,Bleu,Automatique,2012,2.0,15,Essence,102000,12
Renault,Trafic,103000,Noir,Manuelle,2013,1.8,9,Diesel,65000,11
Chevrolet,Cruze,180000,Noir,Manuelle,2014,1.6,7,Essence,27500,10
Volkswagen,Polo,250000,Noir,Manuelle,2001,1.0,5,Essence,14500,23
Peugeot,306,300000,Beige,Manuelle,1995,1.4,6,Essence,14000,29
Mahindra,Hover,55000,Blanc,Manuelle,2020,1.2,5,Essence,34000,4
Volkswagen,Polo,124000,Blanc,Manuelle,2003,1.4,5,Essence,123000,21
Volkswagen,Passat,138,Blanc,Manuelle,2011,1.6,6,Essence,36800,13
BMW,Serie 2,17000,Blanc,Automatique,2023,1.8,7,Essence,155000,1
Volkswagen,Polo,1111111,Blanc,Manuelle,2009,1.4,4,Diesel,15000,15
Citroen,Jumpy,1000,Blanc,Manuelle,2002,4.0,7,Diesel,7000,22
Renault,Clio,204,Blanc,Manuelle,2011,1.6,6,Diesel,22500,13
Citroen,C35,168000,Blanc,Manuelle,2005,1.2,4,Essence,18800,19
Peugeot,Partner,284,Blanc,Manuelle,2012,1.9,7,Diesel,20500,12
Seat,Leon,186000,Noir,Manuelle,2014,1.2,5,Essence,38000,10
Seat,Ibiza,100000,Noir,Manuelle,2019,1.0,4,Essence,39500,5
Alfa Romeo,Mito,270000,Noir,Manuelle,2009,1.7,6,Diesel,33000,15
Ford,Focus,128000,Bleu,Manuelle,2018,1.5,5,Diesel,43000,6
Hyundai,I 10,215000,Doré,Manuelle,2017,1.2,5,Essence,28500,7
Renault,Clio,65000,Gris,Manuelle,2017,1.2,4,Essence,38000,7
Opel,Astra,300,Jaune,Manuelle,2004,1.7,5,Diesel,15000,20
Citroen,C4 Cactus,150000,Noir,Manuelle,2012,1.6,6,Essence,34000,12
Peugeot,301,11111,Marron,Manuelle,2013,4.0,5,Essence,1111,11
Hyundai,Grand i10,150000,Blanc,Manuelle,2015,1.2,5,Essence,35000,9
Peugeot,308,95330,Bleu,Manuelle,2018,1.2,6,Essence,42000,6
Volkswagen,Polo,1,Violet,Manuelle,1997,1.0,4,Essence,9500,27
Citroen,C3,166900,Blanc,Manuelle,2011,1.2,5,Essence,24000,13
Chery,Tiggo,62000,Rouge,Manuelle,2021,1.5,6,Essence,45000,3
Mercedes-Benz,Classe A,108,Noir,Automatique,2018,2.0,6,Diesel,132000,6
Kia,Rio,25000,Gris,Manuelle,2022,1.2,5,Essence,67000,2
Citroen,C4,111111,Jaune,Manuelle,2012,1.6,5,Diesel,18000,12
Peugeot,Partner,295,Blanc,Manuelle,2012,1.6,6,Diesel,20000,12
Peugeot,Partner,317000,Blanc,Manuelle,2010,1.6,6,Diesel,24000,14
Renault,Clio,111,Blanc,Manuelle,1994,1.2,5,Essence,9500,30
Nissan,Pick up,319,Blanc,Manuelle,2014,2.0,10,Diesel,42000,10
Citroen,DS3,188000,Rouge,Manuelle,2016,1.2,5,Essence,29500,8
mini,One,448,Blanc,Manuelle,1997,1.9,6,Diesel,9000,27
Ssangyong,Actyon,157000,Gris,Manuelle,2018,3.0,7,Diesel,52000,6
Peugeot,405,0,Blanc,Manuelle,1994,1.1,7,Diesel,8900,30
Renault,Megane,203000,Noir,Manuelle,2004,1.4,6,Essence,17000,20
Peugeot,406,270000,Vert,Manuelle,1997,1.6,7,Essence,14000,27
Mazda,MX3,136800,Bleu,Manuelle,2014,1.5,6,Essence,48000,10
Hyundai,I 10,34000,Blanc,Manuelle,2021,1.2,5,Essence,48500,3
Volkswagen,Polo,200000,Noir,Manuelle,2007,1.0,3,Essence,21500,17
Peugeot,Boxer,200000,Blanc,Manuelle,2016,2.2,7,Diesel,41000,8
Volkswagen,Polo,266,Noir,Manuelle,2003,1.2,4,Essence,17500,21
Volkswagen,Golf 5,246000,Noir,Manuelle,2008,1.9,6,Diesel,31000,16
Renault,Laguna,1,Noir,Manuelle,2011,1.6,7,Essence,25000,13
Renault,Clio,240000,Noir,Manuelle,2010,1.0,4,Essence,25800,14
Ford,Mondeo,0,Gris,Manuelle,1995,1.6,7,Essence,7000,29
Fiat,Ducato,201000,Blanc,Manuelle,2015,2.2,8,Diesel,38500,9
Peugeot,Partner,161000,Blanc,Manuelle,2020,1.6,5,Diesel,44000,4
BMW,Serie 1,230000,Noir,Manuelle,2005,1.6,7,Essence,25000,19
Peugeot,106,30085,Rouge,Manuelle,1995,1.2,5,Essence,9500,29
Mercedes-Benz,Classe C,130000,Gris,Automatique,2014,1.6,9,Essence,79900,10
Mazda,E2000,999,Blanc,Manuelle,2002,1.6,9,Diesel,4500,22
Suzuki,Celerio,58454,Bleu,Automatique,2020,1.0,4,Essence,38500,4
Fiat,Punto,94000,Gris,Manuelle,2015,1.2,4,Essence,25500,9
Mercedes-Benz,Classe E,300000,Noir,Automatique,2004,2.0,9,Diesel,28500,20
Mercedes-Benz,Classe C Coupe,290000,Noir,Manuelle,2003,2.0,9,Essence,19700,21
Isuzu,D-MAX,16000,Blanc,Automatique,2023,3.0,10,Diesel,220000,1
Kia,Sportage,69000,Gris,Automatique,2020,1.6,11,Essence,119500,4
Peugeot,208,180,Marron,Manuelle,2013,1.2,5,Essence,24000,11
Kia,Rio,210000,Gris,Manuelle,2012,3.0,5,Essence,33000,12
Peugeot,Partner,65000,Blanc,Manuelle,2018,1.5,5,Diesel,38000,6
Mazda,MX3,110000,Gris,Manuelle,2019,1.8,6,Diesel,115000,5
Mercedes-Benz,Classe C,104,Noir,Automatique,2018,4.0,8,Essence,110000,6
BMW,Serie 3,143000,Noir,Manuelle,2012,1.6,7,Essence,39500,12
Volkswagen,Golf,220000,Beige,Manuelle,2012,1.2,5,Essence,42000,12
Volkswagen,Golf 7,178156,Blanc,Manuelle,2019,1.6,6,Diesel,72000,5
Kia,Sportage,80000,Gris,Automatique,2020,1.6,7,Diesel,120000,4
Isuzu,D-MAX,206000,Blanc,Manuelle,2018,2.2,7,Diesel,38500,6
Isuzu,D-MAX,6,Gris,Manuelle,2023,2.5,10,Diesel,120000,1
Volkswagen,Polo,500000,Jaune,Manuelle,2007,1.6,4,Diesel,14499,17
Renault,R5,250000,Gris,Manuelle,1985,1.1,4,Essence,3800,39
Peugeot,306,0,Blanc,Manuelle,1996,1.2,6,Essence,13000,28
Dacia,Sandero,157000,Noir,Manuelle,2016,1.4,5,Essence,34500,8
BMW,Serie 3,118000,Blanc,Automatique,2015,1.6,7,Essence,12345,9
BMW,X5,304000,Noir,Automatique,2007,3.0,16,Diesel,66000,17
Volkswagen,Golf,202836,Bleu,Manuelle,2003,1.6,7,Essence,20500,21
Citroen,C3,180,Vert,Manuelle,2009,4.0,5,Essence,22500,15
Hyundai,Grand i10,68000,Orange,Manuelle,2014,1.2,5,Essence,34500,10
Citroen,Berlingo,198000,Gris,Manuelle,2000,1.1,6,Essence,19000,24
Kia,Rio,147,Bleu,Manuelle,2017,1.2,5,Essence,35000,7
Skoda,Octavia,147450,Noir,Automatique,2015,1.4,7,Essence,42000,9
Seat,Ibiza,70000,Noir,Manuelle,2021,1.0,4,Essence,12345,3
Citroen,C35,1,Blanc,Manuelle,2020,1.5,5,Diesel,1234,4
Chevrolet,Tracker,70000,Noir,Automatique,2019,1.4,8,Essence,54000,5
Renault,Kangoo,312000,Blanc,Manuelle,2001,1.9,7,Diesel,9000,23
BMW,X6,270000,Blanc,Automatique,2009,3.0,15,Diesel,1111111,15
Dacia,Sandero,237000,Gris,Manuelle,2008,1.4,5,Essence,21000,16
Hyundai,Tucson,82000,Noir,Automatique,2020,1.6,7,Diesel,130000,4
Chevrolet,Aveo,181000,Gris,Manuelle,2009,4.0,6,Essence,23003,15
Volkswagen,Polo,235000,Gris,Manuelle,2003,1.2,5,Essence,17200,21
Peugeot,205,250,Blanc,Manuelle,1998,4.0,4,Essence,8500,26
Mahindra,Hover,22222,Blanc,Manuelle,2014,2.5,10,Diesel,2000,10
Renault,Capture,102775,Gris,Manuelle,2017,1.0,6,Essence,52000,7
Renault,Kangoo,230,Blanc,Manuelle,2015,1.5,5,Diesel,27000,9
Chevrolet,Cruze,28500,Blanc,Manuelle,2018,1.6,7,Essence,45500,6
Peugeot,301,122000,Beige,Manuelle,2016,1.2,5,Essence,25500,8
Volkswagen,Caddy,225000,Blanc,Manuelle,2015,1.6,6,Diesel,33000,9
Kia,Sportage,133000,Gris,Automatique,2018,1.6,8,Essence,82000,6
BMW,Serie 3 GT,139000,Noir,Manuelle,2011,2.0,8,Essence,60000,13
Volkswagen,Golf,48000,Noir,Manuelle,2018,1.2,6,Essence,66500,6
BMW,Serie 3,199000,Blanc,Automatique,2013,1.6,7,Essence,57000,11
Mahindra,Scorpion,251000,Blanc,Manuelle,2016,1.2,8,Diesel,30000,8
Peugeot,3008,195000,Noir,Automatique,2019,1.5,6,Diesel,82000,5
Ford,Fiesta,91000,Noir,Manuelle,2009,1.2,5,Essence,27500,15
Renault,Megane,220000,Noir,Manuelle,2007,1.4,6,Essence,21800,17
Renault,Trafic,199,Blanc,Manuelle,2011,1.3,7,Diesel,25000,13
Ford,Fiesta,225000,Gris,Manuelle,2010,1.2,5,Essence,25000,14
Renault,Clio,200,Gris,Manuelle,2001,1.5,4,Diesel,15000,23
Citroen,C-Elysée,235000,Blanc,Manuelle,2015,1.1,5,Essence,20000,9
BMW,X3,30000,Noir,Manuelle,2019,3.0,7,Essence,130000,5
Fiat,Palio,300000,Noir,Manuelle,2001,1.2,4,Essence,9000,23
Volkswagen,Polo,213,Gris,Manuelle,2001,1.0,4,Essence,123000,23
Citroen,Berlingo,129400,Gris,Manuelle,2012,1.4,5,Diesel,45000,12
Isuzu,D-MAX,0,Rouge,Automatique,2023,1.9,8,Diesel,155000,1
Citroen,Berlingo,293000,Gris,Manuelle,2009,1.3,7,Diesel,18000,15
Peugeot,Partner,300000,Bleu,Manuelle,1999,1.6,7,Diesel,8000,25
Renault,Clio,251,Gris,Manuelle,2007,1.2,5,Essence,25800,17
Kia,Cerato,85000,Noir,Manuelle,2014,1.6,7,Essence,42000,10
Fiat,Grande Punto,200000,Gris,Manuelle,2010,1.2,5,Essence,24000,14
Mercedes-Benz,Classe E,400000,Bleu,Manuelle,1998,2.0,9,Essence,19400,26
Dacia,Sandero,184000,Noir,Manuelle,2015,1.2,5,Essence,31000,9
Volkswagen,Golf 7,180000,Noir,Manuelle,2014,1.2,6,Essence,53000,10
Citroen,Nemo,243000,Blanc,Manuelle,2014,1.4,5,Diesel,20500,10
Peugeot,301,1,Gris,Manuelle,2014,3.0,5,Essence,21000,10
Volkswagen,Golf,162000,Noir,Manuelle,2012,1.2,7,Essence,1000,12
Opel,Corsa,350,Noir,Manuelle,2000,1.0,4,Essence,9500,24
Kia,Sportage,250000,Gris,Automatique,2017,2.0,9,Diesel,78000,7
Skoda,Fabia,97000,Gris,Manuelle,2018,1.6,5,Essence,40500,6
Volkswagen,Golf,300000,Blanc,Manuelle,1996,1.0,4,Essence,6000,28
Citroen,C3,90000,Blanc,Manuelle,2018,1.1,4,Essence,35000,6
Peugeot,205,1,Bleu,Manuelle,1983,1.2,4,Essence,5500,41
Renault,Clio,252000,Bleu,Manuelle,2009,1.2,5,Essence,22750,15
Fiat,Punto,3555555,Noir,Manuelle,1997,1.4,4,Essence,138888,27
Volkswagen,Golf,341000,Gris,Manuelle,2002,1.6,6,Essence,1000,22
Ford,Focus,198000,Blanc,Manuelle,2016,1.0,6,Essence,31500,8
Renault,R9,333,Bleu,Manuelle,1983,1.6,5,Essence,5500,41
Citroen,C4 Cactus,250,Gris,Manuelle,2013,1.4,6,Essence,24500,11
Peugeot,Partner,140,Blanc,Manuelle,2018,1.6,5,Diesel,43500,6
Dacia,Sandero,200000,Noir,Manuelle,2014,1.2,5,Essence,27000,10
Citroen,DS3,173000,Gris,Manuelle,2012,1.4,5,Essence,25800,12
Renault,Clio,200000,Noir,Manuelle,2014,1.2,5,Essence,1400,10
Renault,Symbol,120000,Gris,Manuelle,2019,1.2,5,Essence,37500,5
Seat,Ibiza,112000,Gris,Manuelle,2019,1.0,4,Essence,41000,5
Nissan,Qashqai,188000,Blanc,Manuelle,2015,1.6,7,Diesel,57000,9
Kia,Sportage,70000,Noir,Automatique,2019,1.6,8,Essence,95000,5
Hyundai,Elantra,164000,Noir,Manuelle,2013,1.6,7,Essence,42000,11
Mercedes-Benz,Classe C Coupe,127000,Noir,Automatique,2016,2.5,11,Diesel,180000,8
Fiat,Fiorino,85000,Blanc,Manuelle,2016,1.4,5,Essence,35000,8
Volkswagen,Golf 8,0,Gris,Manuelle,2000,1.9,7,Essence,4000,24
Volkswagen,Polo,9999,Jaune,Manuelle,2008,1.1,4,Diesel,199000,16
Volkswagen,Passat,350,Gris,Manuelle,2008,1.6,7,Essence,27500,16
Peugeot,2008,40000,Blanc,Manuelle,2021,1.0,6,Essence,72000,3
Nissan,Navara,393000,Bleu,Manuelle,2010,2.5,10,Diesel,37002,14
Kia,Rio,26000,Bleu,Manuelle,2021,1.2,5,Essence,59000,3
Renault,Symbol,240,Doré,Manuelle,2010,4.0,5,Essence,26500,14
Volkswagen,Polo,300000,Blanc,Manuelle,2000,1.0,2,Essence,11800,24
Volkswagen,Golf 6,215,Noir,Manuelle,2011,1.4,5,Essence,37000,13
Hyundai,Tucson,85000,Gris,Automatique,2020,1.6,7,Diesel,113000,4
Hyundai,I 10,150000,Rouge,Manuelle,2016,4.0,5,Essence,30500,8
Hyundai,Creta,30000,Marron,Manuelle,2018,1.6,7,Essence,69000,6
Renault,Kangoo,200000,Bleu,Manuelle,2005,1.9,6,Diesel,10500,19
Volkswagen,Golf,110,Gris,Manuelle,2019,1.6,6,Diesel,83000,5
Peugeot,106,120000,Rouge,Manuelle,1979,1.5,5,Essence,3500,45
Audi,Q3,310,Gris,Manuelle,2014,2.0,8,Diesel,75000,10
Fiat,Siena,270000,Gris,Manuelle,2003,1.1,5,Essence,11111,21
Volkswagen,Passat,250000,Noir,Manuelle,2002,1.6,6,Essence,21000,22
Volkswagen,Polo,316000,Blanc,Manuelle,1997,4.0,4,Essence,9498,27
BMW,Serie 3 GT,100000,Jaune,Manuelle,1997,2.8,7,Essence,21500,27
Kia,Sportage,310000,Blanc,Manuelle,2012,1.7,7,Diesel,52000,12
Peugeot,407 SW,375000,Vert,Manuelle,2006,2.0,8,Diesel,21500,18
Renault,Clio,318000,Gris,Manuelle,2006,1.2,5,Essence,21000,18
Kia,Rio,228227,Blanc,Automatique,2014,1.6,5,Essence,35500,10
BMW,Serie 3,150000,Gris,Automatique,2009,3.0,14,Essence,55000,15
Volkswagen,Passat CC,190000,Marron,Manuelle,2015,1.6,6,Diesel,80000,9
Peugeot,205,1,Noir,Manuelle,1998,1.0,4,Essence,6200,26
Volkswagen,Caddy,168000,Blanc,Manuelle,2020,1.5,6,Diesel,45000,4
Renault,Clio,26,Rouge,Manuelle,2003,1.2,5,Essence,19000,21
Citroen,Berlingo,150000,Noir,Manuelle,2011,1.6,5,Diesel,28000,13
Opel,Corsa,250,Rouge,Manuelle,1995,1.4,4,Essence,12500,29
Isuzu,Trooper,1,Blanc,Manuelle,1999,4.0,10,Diesel,28000,25
Renault,Super 5,200000,Rouge,Manuelle,1989,4.0,4,Essence,3498,35
Renault,Megane Estate,274000,Gris,Manuelle,2007,1.5,6,Diesel,22000,17
Citroen,C3,98000,Blanc,Manuelle,2017,1.6,6,Essence,36000,7
Renault,Symbol,160000,Blanc,Manuelle,2018,1.2,5,Essence,35900,6
Peugeot,508,240000,Blanc,Automatique,2012,1.6,7,Essence,28000,12
Volkswagen,Touareg,167000,Gris,Automatique,2012,3.0,15,Essence,89000,12
Kia,Sportage,67,Blanc,Automatique,2021,1.8,8,Essence,90500,3
Dacia,Dokker,127000,Noir,Manuelle,2018,1.5,6,Diesel,33000,6
Chevrolet,Cruze,238000,Noir,Manuelle,2012,1.6,7,Essence,24000,12
Fiat,Punto,75000,Argent,Manuelle,2008,1.3,4,Diesel,2500,16
Nissan,Micra,90000,Noir,Manuelle,2020,1.2,5,Essence,33000,4
Citroen,Berlingo,290,Blanc,Manuelle,2011,1.6,5,Diesel,123000,13
Seat,Ibiza,173,Blanc,Manuelle,2012,1.2,5,Essence,34000,12
Renault,Megane,160000,Orange,Manuelle,2012,1.6,7,Essence,34000,12
Renault,Clio,2,Bleu,Manuelle,2005,1.5,5,Diesel,300000,19
Peugeot,Partner,260,Blanc,Manuelle,2012,1.6,5,Diesel,25700,12
Citroen,Jumpy,250,Blanc,Manuelle,2011,1.6,6,Diesel,25500,13
Ford,Ranger,500000,Gris,Manuelle,2006,2.5,10,Diesel,20000,18
Peugeot,Peugeot.Partner,250,Blanc,Manuelle,2008,1.9,7,Diesel,15500,16
Volkswagen,Passat CC,9999999,Gris,Manuelle,1998,1.9,5,Diesel,20500,26
Volkswagen,Passat,46,Noir,Manuelle,2022,1.6,8,Essence,128000,2
Peugeot,2008,190,Gris,Manuelle,2016,1.2,5,Essence,38500,8
Toyota,Aygo,22,Gris,Manuelle,2021,1.0,4,Essence,35500,3
Volkswagen,Polo,170000,Gris,Manuelle,2016,1.0,4,Essence,32500,8
Audi,A4,292000,Gris,Manuelle,2012,1.6,7,Essence,42000,12
Audi,A6,37000,Blanc,Automatique,2015,1.6,9,Essence,115000,9
Peugeot,106,250,Rouge,Manuelle,1997,1.2,4,Essence,1234,27
Hyundai,I 10,164000,Blanc,Manuelle,2014,1.0,5,Essence,29000,10
Chevrolet,Aveo,195000,Noir,Manuelle,2013,1.2,5,Essence,21500,11
Renault,Clio,202647,Bleu,Manuelle,2009,1.2,4,Essence,23500,15
Peugeot,407,259000,Noir,Manuelle,2005,1.6,6,Diesel,16500,19
Toyota,RAV 4,270000,Noir,Manuelle,2002,3.5,8,Diesel,25000,22
Renault,Clio,190000,Noir,Manuelle,2015,1.0,95,Essence,37000,9
Volkswagen,Golf Plus,180000,Gris,Manuelle,2017,1.2,6,Essence,52000,7
Peugeot,206,260000,Bleu,Manuelle,2008,1.0,4,Essence,17500,16
Mazda,323,2222222,Doré,Manuelle,1986,1.2,6,Essence,4300,38
Hyundai,Tucson,216000,Gris,Automatique,2008,2.0,1,Essence,38000,16
Mazda,3,137000,Gris,Manuelle,2014,1.6,6,Essence,31500,10
Mercedes-Benz,Classe C Coupe,3202007,Noir,Manuelle,2007,2.0,6,Diesel,43000,17
Volkswagen,Golf Plus,23500,Noir,Automatique,2022,2.0,20,Essence,289000,2
Mercedes-Benz,Classe E,160,Noir,Automatique,2013,1.8,9,Essence,5000,11
Volkswagen,Golf Plus,15000,Blanc,Manuelle,2021,1.0,6,Essence,115000,3
Peugeot,Partner,173,Blanc,Manuelle,2014,1.6,5,Diesel,36600,10
Seat,Leon,127000,Blanc,Manuelle,2017,1.2,6,Essence,61800,7
Kia,Rio,90,Blanc,Manuelle,2019,1.2,5,Essence,50000,5
Volkswagen,Polo,224000,Gris,Manuelle,2004,1.2,5,Essence,16500,20
Renault,Capture,147000,Marron,Manuelle,2015,1.4,6,Essence,45000,9
Renault,Clio,223000,Blanc,Manuelle,2008,1.0,5,Essence,21500,16
Citroen,AX,485612,Gris,Manuelle,1993,1.4,4,Essence,7500,31
Peugeot,206,270000,Gris,Manuelle,2004,1.4,5,Essence,19500,20
Peugeot,208,8000,Blanc,Manuelle,2012,1.0,4,Essence,45000,12
Fiat,Punto,200000,Vert,Manuelle,1996,1.2,4,Essence,11500,28
Ssangyong,Family,170000,Blanc,Automatique,2017,1.6,6,Essence,53000,7
Toyota,RAV 4,250000,Noir,Manuelle,2004,2.0,8,Diesel,34000,20
Hyundai,Veracruz,17000,Gris,Automatique,2022,1.6,7,Essence,92000,2
Renault,Express,250,Blanc,Manuelle,2013,3.5,5,Diesel,9500,11
Volkswagen,Golf,94000,Noir,Manuelle,2019,1.0,6,Essence,72000,5
Volkswagen,Polo,155000,Noir,Manuelle,2020,1.0,4,Essence,44000,4
Renault,Clio,240,Gris,Manuelle,2000,1.0,4,Essence,16500,24
Citroen,Berlingo,170000,Noir,Manuelle,2011,1.6,5,Diesel,28000,13
Peugeot,2008,127000,Blanc,Manuelle,2016,2.0,5,Essence,45000,8
Citroen,C-Elysée,123000,Marron,Manuelle,2014,1.2,5,Essence,24000,10
Citroen,DS3,180000,Blanc,Manuelle,2015,1.2,5,Essence,32000,9
Ford,Escort,51000,Gris,Manuelle,2021,1.0,7,Essence,69500,3
Opel,Corsa,250000,Blanc,Manuelle,2000,1.2,4,Essence,1111111,24
Fiat,Doblo,253,Blanc,Manuelle,2015,1.5,5,Diesel,17000,9
Hyundai,I 10,161,Gris,Manuelle,2014,1.1,4,Essence,26500,10
Volkswagen,Passat,350,Noir,Manuelle,2003,1.6,7,Essence,24000,21
Seat,Ibiza,88000,Noir,Manuelle,2018,1.2,4,Essence,39800,6
Volkswagen,Golf,275000,Noir,Manuelle,2000,1.4,5,Essence,21500,24
Peugeot,107,119000,Noir,Manuelle,2017,1.0,4,Essence,29000,7
Peugeot,Expert,7000,Blanc,Automatique,2020,2.0,9,Diesel,60000,4
Citroen,C3,152000,Blanc,Manuelle,2010,1.6,5,Diesel,24000,14
Opel,Astra,164000,Bleu,Manuelle,2014,1.4,8,Essence,38500,10
Peugeot,208,47926,Orange,Manuelle,2018,1.2,5,Essence,43000,6
Renault,Clio,310,Noir,Manuelle,2007,1.2,4,Essence,2350000,17
Volkswagen,Passat CC,350,Noir,Manuelle,2003,1.6,7,Essence,24000,21
Renault,Clio,35000,Rouge,Manuelle,2021,1.2,5,Essence,46000,3
Kia,Sportage,117000,Rouge,Manuelle,2017,1.7,7,Diesel,95000,7
Dacia,Logan MCV,180,Noir,Manuelle,2015,1.2,5,Essence,35000,9
Ford,Fiesta,250,Noir,Manuelle,1994,1.2,6,Essence,7400,30
Kia,Rio,100000,Noir,Manuelle,2017,1.2,5,Essence,111111,7
Land Rover,Range Rover,31000,Blanc,Automatique,2020,2.5,16,Essence,360000,4
Renault,Scenic,300,Vert,Manuelle,2010,1.9,6,Diesel,18500,14
Volkswagen,Passat,225000,Beige,Manuelle,2008,1.9,6,Diesel,35000,16
Toyota,Prado,159000,Noir,Manuelle,2007,1.3,11,Diesel,103000,17
Seat,Leon,120000,Bleu,Manuelle,2019,1.2,6,Essence,65000,5
Porsche,Cayenne,115000,Noir,Automatique,2018,2.0,16,Diesel,310000,6
Renault,Megane Estate,192,Gris,Manuelle,2009,1.4,6,Essence,19000,15
Nissan,Terrano,265000,Gris,Manuelle,2006,2.7,11,Diesel,30000,18
Renault,Megane,197000,Blanc,Manuelle,2013,1.6,7,Essence,30500,11
BMW,Serie 1,230000,Marron,Manuelle,2012,2.0,7,Diesel,55000,12
Fiat,Punto,158000,Rouge,Manuelle,2010,1.3,5,Essence,22999,14
Peugeot,208,82000,Gris,Manuelle,2020,1.2,4,Essence,34700,4
Audi,A3,28000,Noir,Automatique,2022,1.4,8,Essence,123000,2
Renault,Symbol,0,Blanc,Automatique,2020,1.6,7,Essence,1111,4
Renault,Capture,55,Argent,Automatique,2020,1.6,7,Essence,200000,4
Nissan,Qashqai,69000,Blanc,Automatique,2018,1.2,6,Essence,72000,6
Peugeot,308,143000,Bleu,Manuelle,2020,1.6,5,Diesel,123000,4
Citroen,C4,163000,Marron,Automatique,2012,1.6,7,Essence,34000,12
Fiat,Pinto,165,Rouge,Manuelle,1997,1.5,6,Diesel,8500,27
Mitsubishi,L200,370000,Blanc,Manuelle,2009,1.4,10,Diesel,25000,15
Mitsubishi,Pajero,303000,Vert,Manuelle,1992,2.5,10,Diesel,42000,32
Fiat,Grande Punto,218000,Gris,Manuelle,2008,1.2,5,Essence,25000,16
Fiat,500X,28000,Blanc,Manuelle,2021,1.3,4,Essence,60000,3
